nom_estab,raz_social,nombre_actividad,codigo_postal,entidad,municipio,fecha_alta,correoelec,telefono,www, no. empleados
CLINICA DE TRAUMATOLOGIA Y ORTOPEDIA DE ORIENTE SA,CLINICA DE TRAUMATOLOGIA Y ORTOPEDIA DE ORIENTE SA DE CV,Consultorios de medicina especializada del sector privado,57750,México,Nezahualc�yotl,2010-07,CLINICADETRAUMA@LIVE.COM,5557655974,,11 a 30 personas
CLINICA DEL ROCIO,MAGRALSA SA,Clínicas de consultorios médicos del sector privado,55000,México,Ecatepec de Morelos,2014-12,MAGRELSA@HOTMAIL.COM,5557870353,,31 a 50 personas
CLINICA DENTAL CENTAURO,SALUD MAS IVA SC,Consultorios dentales del sector privado,54040,México,Tlalnepantla de Baz,2021-05,SATELITE@CLINICADELTALCENTAURO.COM,5545233377,WWW.CENTAURO.COM,11 a 30 personas
CLINICA FUTURA,CLINICA FUTURA SA DE CV,Hospitales generales del sector privado,55719,México,Coacalco de Berrioz�bal,2010-07,INFO@MEDICAFUTURA.COM,5558983451,WWW.MEDICAFUTURA.COM,31 a 50 personas
CLINICA INTEGRAL UNIVERSITARIA DE LA UNIVERSIDAD ESTATAL DEL VALLE DE ECATEPEC,GOBIERNO ESTATAL ,Consultorios del sector p�blico de audiolog�a y de terapia ocupacional f�sica y del lenguaje,55210,México,Ecatepec de Morelos,2019-11,CLINICAUNEVE@UNEVE.EDU.MX,50011400,WWW.UNEVE.EDU.MX,11 a 30 personas
CLINICA JUAN PABLO SEGUNDO,,Consultorios de medicina general del sector privado,50457,México,Atlacomulco,2014-12,JUANPABLO-CLINICA@HOTMAIL.COM,7121227255,,11 a 30 personas
CLINICA MEDICO DENTAL RUIZ,CLINICA MEDICO DENTAL RUIZ SC,Consultorios dentales del sector privado,54740,México,Cuautitl�n Izcalli,2014-12,CLINICADENTAL.RUIZ@HOTMAIL.COM,5521360634,,11 a 30 personas
CLINICA NUESTRA SE�ORA DEL CONSUELO,,Consultorios de medicina general del sector privado,55077,México,Ecatepec de Morelos,2010-07,CLINICACONSUELO@OUTLOOK.COM.AR,5558381334,,11 a 30 personas
CLINICA SAN JUDAS TADEO,,Consultorios dentales del sector privado,56250,México,Texcoco,2010-07,CLINICASANJUDAS@HOTMAIL.COM,5568178842,,11 a 30 personas
CLINICA UNIVERSITARIA DE ATENCION A LA SALUD,UNAM ,Consultorios dentales del sector p�blico,57210,México,Nezahualc�yotl,2014-12,ROBERTO4REVER@HOTMAIL.COM,5551123167,,11 a 30 personas
CLINICA VIVEROS,CLINICA VIVEROS SA DE CV,Hospitales del sector privado de otras especialidades m�dicas,54060,México,Tlalnepantla de Baz,2010-07,DROMARFLORES@YAHOO.COM.MX,5554074470,,11 a 30 personas
CLINICAMEDICA SAN FRANCISCO,,Clínicas de consultorios médicos del sector privado,50940,México,Almoloya de Ju�rez,2014-12,CLINICAMEDICASANJOSE@HOTMAIL.COM,7221033192,,11 a 30 personas
CONSULTORIO MÉDICO EN CIRUGÍA Y ULTRASONIDO,,Consultorios de medicina especializada del sector privado,52700,México,Capulhuac,2010-07,SANCARLOSCENTROMEDICO2017@GMAIL.COM,7131353702,,11 a 30 personas
CRETEX CENTRO DE REHABILITACI�N DE TEXCOCO,SISTEMA MUNICIPAL DIF TEXCOCO ,Consultorios del sector p�blico de audiolog�a y de terapia ocupacional f�sica y del lenguaje,56150,México,Texcoco,2010-07,CRETEX@DIFTEXCOCO.GOB.MX,5959250599,,11 a 30 personas
CRUZ ROJA DELEGACION COACALCO SAN RAFAEL,,Hospitales generales del sector privado,55719,México,Coacalco de Berrioz�bal,2010-07,CRMCOACALCO@HOTMAIL.COM,5558919500,,11 a 30 personas
CRUZ ROJA MEXICANA,CRUZ ROJA MEXICANA IAP,Servicios de ambulancias,56600,México,Chalco,2010-07,AURIBE.MEX@CRUZROJAMEXICANA.ORG.MX,5517343808,WWW.CRUZROJAMEXICANA.ORG.MX,31 a 50 personas
CRUZ ROJA MEXICANA,,Servicios de ambulancias,50453,México,Atlacomulco,2010-07,SOCORROS.ATLACOMULCO@GMAIL.COM,7121222424,,11 a 30 personas
CRUZ ROJA MEXICANA,CRUZ ROJA MEXICANA IAP,Servicios de ambulancias,50450,México,Atlacomulco,2019-04,IMELITON.MEX@CRUZROJAMEXICANA.OR.MX,7123855926,WWW.CRUZROJAMEXICANA.ORG.MX,11 a 30 personas
CRUZ ROJA MEXICANA,CRUZ ROJA MEXICANA IAP,Servicios de ambulancias,55715,México,Coacalco de Berrioz�bal,2019-04,DNHERNANDEZ@CRUZROJAMEXICANA.ORG.MX,5560912151,WWW.CRUZROJAMEXICANA.ORG.MX,11 a 30 personas
CRUZ ROJA MEXICANA DELEGACION CUAUTITLAN MEXICO,CRUZ ROJA MEXICANA IAP,Servicios de ambulancias,54879,México,Cuautitl�n,2010-07,CCHAVEZ.MEX@CRUZROJAMEXICANA.ORG.MX,5554016543,WWW.CRUZROJAMEXICANA.ORG.MX,51 a 100 personas
CRUZ ROJA MEXICANA ECATEPEC,,Servicios de ambulancias,55020,México,Ecatepec de Morelos,2010-07,CRUZROJAECATEPEC@GMAIL.COM,5557703548,WWWCRUZROJAMEXICANA.ORG.MX,11 a 30 personas
CRUZ ROJA MEXICANA METEPEC,CROJA ,Hospitales generales del sector privado,52176,México,Metepec,2010-07,CRDELEGACIONMETEPEC@GMAIL.COM,7222118130,,31 a 50 personas
DASHIN,DASHIN SC,Guarderías del sector privado,53000,México,Naucalpan de Ju�rez,2014-12,DASHPAN@YAHOO.COM.MX,5553594811,WWW.DASHEEN.COM,31 a 50 personas
DENTAL TOTAL,,Consultorios dentales del sector privado,57719,México,Nezahualc�yotl,2019-11,CLINICASDT@GMAIL.COM,5530852618,WWW.DENTALTOTAL.COM.MX,11 a 30 personas
DESARROLLO INTEGRAL DE LA FAMILIA DIF,,Orfanatos y otras residencias de asistencia social del sector p�blico,55660,México,Apaxco,2010-07,SMDIFAPAXCO@HOTMAIL.COM,599998830,WWW.GOB.MX/DIFNACIONAL,31 a 50 personas
DICMA,GRUPO RELACIONES PUBLICAS DICMA S DE RL DE CV,Laboratorios médicos y de diagnóstico del sector privado,54050,México,Tlalnepantla de Baz,2019-11,DICMA16@GMAIL.COM,21557914,WWW.DICMA.COM.MC,11 a 30 personas
DIF,DIF MUNICIPAL DE TEMASCALAPA ,Otros servicios de orientaci�n y trabajo social prestados por el sector p�blico,55980,México,Temascalapa,2010-07,DIF_TEMASCALAPA@HOTMAIL.COM,5969330387,,11 a 30 personas
DIF CENTRO DE ATENCION EL TENAYO,SISTEMA MUNICIPAL  PARA EL DESARROLLO INTEGRAL DE  LA FAMILIA  MUNICIPIO TLALNEPANTLA ,Servicios de capacitaci�n para el trabajo prestados por el sector p�blico para personas desempleadas subempleadas o discapacitadas,54140,México,Tlalnepantla de Baz,2010-07,TENAYODIF@GMAIL.COM,5553094065,,11 a 30 personas
DIF MUNICIPAL AXAPUSCO,DIF MUNICIPAL AXAPUSCO ,Servicios de orientaci�n y trabajo social para la ni�ez y la juventud prestados por el sector p�blico,55940,México,Axapusco,2014-12,DIFAXAP@GARAIL.COM,5929228081,,11 a 30 personas
DISPENSARIO MEDICO TONANTZIN,DISPENSARIO MEDICO TONANTZIN AC,Consultorios de medicina general del sector privado,51200,México,Valle de Bravo,2010-07,DISPENSARIOMTONANZIN@HOTMAIL.COM,7262622940,,11 a 30 personas
ESPECIALIDADES MÉDICAS LOS CEDROS,ESPECIALIDADES MÉDICAS LOS CEDROS SA DE CV,Clínicas de consultorios médicos del sector privado,50170,México,Toluca,2012-06,CEDROS8SADECV@HOTMAIL.COM,7222106685,,11 a 30 personas
ESTANCIA INFANTIL ATLACOMULCO,ESTANCIA INFANTIL ATLACOMULCO SC,Guarderías del sector privado,50450,México,Atlacomulco,2010-07,ESTANCIA_INFANTIL@HOTMAIL.COM,7121591061,,11 a 30 personas
ESTANCIA INFANTIL ELISA ESTRADA HERNANDEZ,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE MEXICO DIF METEPC ,Guarderías del sector p�blico,52140,México,Metepec,2010-07,ELISAESTRADAHERNANDEZ@HOTMAIL.COM,7226224654,,11 a 30 personas
ESTANCIA INFANTIL EXPLORANDO MI MUNDO,,Guarderías del sector privado,56530,México,Ixtapaluca,2014-12,ACERVANTP@HOTMAIL.COM,5526066601,,11 a 30 personas
ESTANCIA INFANTIL ILUSI�N,SEDESOL SECRETARIA DE DESARROLLO SOCIAL ,Guarderías del sector privado,52315,México,Tenango del Valle,2010-07,ALMAZANMIRNA69@GMAIL.COM,7171442998,,11 a 30 personas
ESTANCIA INFANTIL INFONAVIT SAN FRANCISCO,DIFEM ,Guarderías del sector p�blico,52172,México,Metepec,2010-07,ESTANCIAINFANTILISF@GMAIL.COM,7221996051,,11 a 30 personas
ESTANCIA INFANTIL MARGARITA MAZA DE JUAREZ ISSEMYM,GOBIERNO DEL ESTADO DE MÉXICO ,Guarderías del sector p�blico,,México,Toluca,2010-07,EDI_MMJ_ISSEMYM@YAHOO.COM.MX,7222125746,ISSEMYM.GOB.MX,51 a 100 personas
ESTANCIA INFANTIL MUNDO FELIZ,GOBIERNO ,Guarderías del sector p�blico,54786,México,Teoloyucan,2010-07,NUNIEIUNMUNDOFELIZ@GMAIL.COM,5939141175,,11 a 30 personas
FUNDACIÓN LAS �GUILAS,,Consultorios de psicolog�a del sector privado,51367,México,Zinacantepec,2014-12,MIGUELANGELNERIVARGAS@HOTMAIL.COM,7222182902,,11 a 30 personas
FUNDACION TEXCOCO,FUNDACION TEXCOCO ,Asilos y otras residencias del sector privado para el cuidado de ancianos,54120,México,Texcoco,2010-07,FUNDACIONTEXOCO498@GMAIL.COM,5956881352,,11 a 30 personas
GFA GRUPOS DE FAMILIA AL-ANON,GFA GRUPOS DE FAMILIA AL-ANON ,Agrupaciones de autoayuda para alcoh�licos y personas con otras adicciones,56577,México,Ixtapaluca,2014-12,CONTACTO@AL-ANONNALATEEN.ORG.MX,52082170,ALANON.MX,11 a 30 personas
GRUPO DIAGN�STICO ÁNGELES,,Laboratorios médicos y de diagnóstico del sector privado,50010,México,Toluca,2010-07,GDIAGNOSTICOAMZO@YAHOO.COM,7221674797,,11 a 30 personas
GRUPO HOSPITALARIO EFRATA,,Hospitales generales del sector privado,54800,México,Cuautitl�n,2014-12,HOSPITALEFRATA@HOTMAIL.COM,5564871530,WWW.HOSPITALEFRATA.COM,11 a 30 personas
GRUPO VOLUNTARIO DE RESCATE HALCONES TEPEXPAN,,Servicios de ambulancias,55885,México,Acolman,2019-11,RESCUEHALCONES@YAHOO.COM.MX,5571710154,,11 a 30 personas
GUARDERIA CLUB INFANTIL MIS PRIMEROS PASOS,GUARDERIA CLUB INFANTIL MIS PRIMEROS PASOS SC,Guarderías del sector privado,52966,México,Atizap�n de Zaragoza,2014-12,CLUBINFANTIL1PASOS@PRODIGY.NET.MX,5558240082,,31 a 50 personas
GUARDERIA DEL BOSQUE,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,Guarderías del sector privado,56150,México,Texcoco,2014-12,DELBOSQUETEXCOCO@YAHOO.COM.MX,5959550468,,11 a 30 personas
GUARDERIA GADFI,GADFI SC,Guarderías del sector privado,54770,México,Teoloyucan,2010-07,GADFISC@YAHOO.COM.MX,59391444141,,31 a 50 personas
GUARDERIA INFANTIL DEL IMSS 044,,Guarderías del sector p�blico,57300,México,Nezahualc�yotl,2010-07,FELICITA.GALLARDOM@IMSS.GOM.MX,5557354883,,51 a 100 personas
GUARDERIA INFANTIL SANTIAGO TIANGUISTENCO,IMSS ,Guarderías del sector p�blico,52600,México,Tianguistenco,2010-07,JETZAPR@HOTMAIL.COM,7131354196,,31 a 50 personas
GUARDERIA VILLA EDUCATIVA LA PRAIRIE,ORDEN Y PROGRESO PARA EL DESARROLLO INFANTIL SC,Guarderías del sector privado,52149,México,Metepec,2019-11,VILLAEDUCATIVA1552@GMAIL.COM,7224033302,,31 a 50 personas
GUARDERIA Y PREESCOLAR IMSS COLEGIO MISH NAN,COLEGIO MISH NAN SC,Guarderías del sector privado,56600,México,Chalco,2010-07,COLEGIOMISHNAN@HOTMAIL.COM,5530920751,,11 a 30 personas
HOSPITAL ALIANZA,,Consultorios de medicina general del sector privado,55280,México,Ecatepec de Morelos,2010-07,DR_RIOSMEZA@HOTMAIL.COM,26173622,,11 a 30 personas
HOSPITAL DE ESPECIALIDADES TEQUIXQUIAC,HOSPITAL MATERNO INFANTIL SA DE CV,Hospitales del sector privado de otras especialidades m�dicas,55650,México,Tequixquiac,2010-07,CLINICATEQUIXQUIAC@GMAIL.COM,5919121443,,11 a 30 personas
HOSPITAL ELIPSE,CLINICA MEDICA ELIPSE SA DE CV,Hospitales generales del sector privado,54944,México,Tultitl�n,2020-11,P.CASAS@HOSPITALELIPSE.COM,5541862821,WWW.HOSPITALELIPSE.COM,51 a 100 personas
HOSPITAL FERNANDO QUIROZ GUTIERREZ,INSTITUTO DE SALUD DEL ESTADO DE MÉXICO ,Hospitales generales del sector p�blico,56613,México,Valle de Chalco Solidaridad,2010-07,HOSPITALXICO@HOTMAIL.COM,5559711927,,251 y más personas
HOSPITAL GENERAL ATLACOMULCO,SECRETARIA DE  SALUD DEL ESTADO DE MÉXICO ,Hospitales generales del sector p�blico,50455,México,Atlacomulco,2010-07,HGATLACOMULCO@HOTMAIL.COM,7121226104,,251 y más personas
HOSPITAL GENERAL DE TEXCOCO GUADALUPE VICTORIA BICENTENARIO,GOBIERNO DEL ESTADO DE MÉXICO ,Hospitales generales del sector p�blico,56120,México,Texcoco,2014-12,HTEXCOCOISEM@YAHOO.COM.MX,5959522790,,251 y más personas
HOSPITAL GENERAL JILOTEPEC,INSTITUTO DE SALUD DEL ESTADO DE MÉXICO ,Hospitales generales del sector p�blico,54240,México,Jilotepec,2010-07,HOSPJIL@HOTMAIL.COM,7617341381,,251 y más personas
HOSPITAL GENERAL REGIONAL LA PERLA,EL GOBIERNO ,Hospitales generales del sector p�blico,57820,México,Nezahualc�yotl,2010-07,DRMAQRBAHENA@OUTOOK.ES,5518300956,,251 y más personas
HOSPITAL GENERAL TENANCINGO MIGUEL HIDALGO Y COSTILLA,ATENCION MEDICA ,Hospitales generales del sector p�blico,52400,México,Tenancingo,2010-07,HGT_1_@HOTMAIL.COM.MX,7141422957,,251 y más personas
HOSPITAL ISSEMYM,GOBIERNO ,Hospitales generales del sector p�blico,51900,México,Ixtapan de la Sal,2010-07,DIRIXTAPANDELASAL@HOTMAIL.COM,7211432357,,101 a 250 personas
HOSPITAL LOMA LINDA,CORPORATIVO MEDICO HOSPITAL LOMA LINDA SC,Hospitales generales del sector privado,53660,México,Naucalpan de Ju�rez,2010-07,NAYELI.SOSA@HLL.MX,5553018464,WWW.HOSPITALLOMALINDA.COM,51 a 100 personas
HOSPITAL MATERNIDAD ATLACOMULCO,INSTITUTO DE SALUD DEL ESTADO DE MÉXICO ,Hospitales del sector p�blico de otras especialidades m�dicas,50450,México,Atlacomulco,2014-12,MATERNIDAD@ISEM.COM,7121204934,,51 a 100 personas
HOSPITAL MATERNO INFANTIL DE ISSEMYM,ISSEMYM ,Hospitales generales del sector p�blico,50010,México,Toluca,2010-07,ADMON.MATERNOINFANTIL@ISEMYMM.GOB.MX,7222360840,,251 y más personas
HOSPITAL MATERNO INFANTIL GUADALUPE VICTORIA MCSSA018733,ISEM ,Hospitales del sector p�blico de otras especialidades m�dicas,52918,México,Atizap�n de Zaragoza,2014-12,HMIGUADALUPEVICTORIA@HOTMAIL.COM,5558203085,,251 y más personas
HOSPITAL MEXICO,,Hospitales generales del sector privado,52400,México,Tenancingo,2010-07,BARSA56@HOTMAIL.COM,7141421133,,11 a 30 personas
HOSPITAL MUNICIPAL COATEPEC HARINAS RAMON LOPEZ RAYON BICENTENARIO,ISEM ,Hospitales generales del sector p�blico,51700,México,Coatepec Harinas,2010-07,HMCOATHARINAS@HOTMAIL.COM,7231452264,,101 a 250 personas
HOSPITAL MUNICIPAL MARIANO MATAMOROS BICENTENARIO ISEM TENANGO DEL VALLE,GOBIERNO ESTATAL ,Hospitales del sector p�blico de otras especialidades m�dicas,52300,México,Tenango del Valle,2010-07,HOPITALTENANGO@YAHOO.COM.MX,7171443639,,101 a 250 personas
HOSPITAL MUNICIPAL VALERIO TRUJANO BICENTENARIO,ISTITUTO DE SALUD DEL ESTADO DE MEXICO ,Hospitales generales del sector p�blico,51440,México,Luvianos,2010-07,HOSPILUVIANOS@HOTMAIL.COM,7242521334,,101 a 250 personas
HOSPITAL PARA EL NIÑO,IMIEM INSTITUTO MATERNO INFANTIL DEL ESTADO DE MÉXICO ,Hospitales del sector p�blico de otras especialidades m�dicas,50130,México,Toluca,2014-12,IMIEM.UPDI@GMAIL.COM,7222809213,SALUD.EDOMEX.GOB.MXIMIEM,251 y más personas
HOSPITAL REGIONAL TEJUPILCO ISSEMYM,HOSPITAL REGIONAL TEJUPILCO ISSEMYM ,Hospitales generales del sector p�blico,51411,México,Tejupilco,2014-12,TEJU_ISSEMYM@YAHOO.COM.MX,7242670361,,101 a 250 personas
HOSPITAL SAME IXTAPALUCA,SASC SERVICIOS DE ADMINISTRACION SC,Hospitales generales del sector privado,56530,México,Ixtapaluca,2010-07,ADMINISTRACION@CLINICASAME.COM,5559720069,WWW.CLINICASAME.COM,11 a 30 personas
HOSPITAL SOFIA,,Hospitales generales del sector privado,55070,México,Ecatepec de Morelos,2014-12,HOZPITAL_SOFIA@YAHOO.COM.MX,5580015791,,11 a 30 personas
IMAGEN RADIOLOGICA Y DIAGNOSTICA DE TOLUCA,IMAGEN RADIOLOGICA Y DIAGNOSTICA DE TOLUCA SC,Laboratorios médicos y de diagnóstico del sector privado,50040,México,Toluca,2012-06,IMAGENRADIOLOGICADETOLUCA@HOTMAIL.COM,7224897937,,11 a 30 personas
INSTITUTO DE ALERGIAS Y AUTOINMUNIDAD DR MAXIMILIANO RUIZ CASTA�EDA,,Consultorios de medicina especializada del sector privado,50300,México,Acambay de Ru�z Casta�eda,2010-07,SUC.MEXICO@IAAMRC.COM,7181270273,WWW.IAAMRC.COM,11 a 30 personas
INSTITUTO DE SALUD DEL ESTADO DE MEXICO,GOBIERNO DEL ESTADO DE MÉXICO ,Hospitales generales del sector p�blico,51800,México,Zacualpan,2010-07,HM_ZACUALPAN@HOTMAIL.COM,7211476800,,51 a 100 personas
ISEM,ISEM ,Clínicas de consultorios médicos del sector p�blico,57740,México,Nezahualc�yotl,2010-07,METROADMON@HOTMAIL.COM,5557650185,INSTITUTODESALUD.EDOMEX.GOB.MX,101 a 250 personas
ISSEMYM,EL GOBIERNO DEL ESTADO ,Hospitales generales del sector p�blico,56615,México,Valle de Chalco Solidaridad,2010-07,ISSEMYM_VALLECHALCO@YAHOO.COM.MX,5559715441,,101 a 250 personas
ISSEMYN,ISSEMYM ,Hospitales generales del sector p�blico,54409,México,Nicol�s Romero,2010-07,DANIELA.HERNANDEZ@ISSEMYN.GOB.MX,5558288551,,31 a 50 personas
LA CASA DE LAS LUNAS,,Asilos y otras residencias del sector privado para el cuidado de ancianos,52161,México,Metepec,2019-11,CASADELASLUNASMETEPEC@GMAIL.COM,7223502483,WWW.LACASADELASLUNAS.COM,11 a 30 personas
LABISEV SANTA MARIA CENTRO DE DIAGNOSTICO INTEGRAL,LABISEV SANTA MARIA CENTRO DE DIAGNOSTICO INTEGRAL SA DE CV,Laboratorios médicos y de diagnóstico del sector privado,54800,México,Cuautitl�n,2014-12,LABISEV@HOTMAIL.COM,5528588196,,11 a 30 personas
LABORATORIO CLINICO BIOS,,Laboratorios médicos y de diagnóstico del sector privado,56430,México,La Paz,2014-12,UNIDADREYES@GMAIL.COM,5558554976,,11 a 30 personas
LABORATORIO CLINICO DE JESUS,,Laboratorios médicos y de diagnóstico del sector privado,55040,México,Ecatepec de Morelos,2014-12,LCJESUSG.COMERCIAL@HOTMAIL.COM,5557877260,,11 a 30 personas
LABORATORIO CLINICO GUADALUPE,,Laboratorios médicos y de diagnóstico del sector privado,57129,México,Nezahualc�yotl,2014-12,ADMINISTRACION@LABGUA.COM.MX,5551204623,WWW.LABGUA.COM.MX,11 a 30 personas
LABORATORIO DE AN�LISIS CLINICOS BIOMEDICA,,Laboratorios médicos y de diagnóstico del sector privado,57800,México,Nezahualc�yotl,2010-07,BIOMATRIZ13@HOTMAIL.COM,5567021492,,11 a 30 personas
LABORATORIO DE APOYO Y DIAGNOSTICO,,Laboratorios médicos y de diagnóstico del sector privado,52400,México,Tenancingo,2010-07,ANTONIO.AR13@HOTMAIL.COM,7141424621,,11 a 30 personas
LABORATORIO ESTATAL DE SALUD PUBLICA,GOBIERNO DEL ESTADO DE MÉXICO ,Laboratorios médicos y de diagnóstico del sector p�blico,50180,México,Toluca,2016-01,LESP_EDOMEX@HOTMAIL.COM,7222700364,WWWSALUD.EDOMEX.GOB.MX,11 a 30 personas
LABORATORIO QUIMICO CLINICO AZTECA UNIDAD CHALCO,LABORATORIO QUIMICO CLINICO AZTECA SAPI DE CV,Laboratorios médicos y de diagnóstico del sector privado,56600,México,Chalco,2010-07,GUILLERMO.VELAZQUEZ@AZTECALAB.COM.MX,5558580900,WWW.AZTECALAB.COM,11 a 30 personas
LABORATORIO QUIMICO CLINICO AZTECA UNIDAD REYES,LABORATORIO QUIMICO CLINICO AZTECA SAPI DE CV,Laboratorios médicos y de diagnóstico del sector privado,56400,México,La Paz,2010-07,GUILLERMO.VELAZQUEZ@AZTECALAB.COM.MX,5511710272,WWW.AZTECALAB.COM.MX,31 a 50 personas
LABORATORIO SAN FRANCISCO,,Laboratorios médicos y de diagnóstico del sector privado,55400,México,Ecatepec de Morelos,2010-07,LABSANFRANCISCO@HOTMAIL.COM,5557771702,WWW.LABSANFRANCISCO.COM,11 a 30 personas
LABORATORIOS DURAND,LABORATORIOS DURAND SA DE CV,Laboratorios médicos y de diagnóstico del sector privado,54730,México,Cuautitl�n Izcalli,2012-06,ANTONIOVILLEGAS@DURQUIM.COM,58720429,,31 a 50 personas
LAPI CUAUTITLAN,LAPI SA DE CV,Laboratorios médicos y de diagnóstico del sector privado,54750,México,Cuautitl�n Izcalli,2014-12,ISRAEL.CUAHUEY@GRUPOLAPI.COM.MX,5544492412,WWW.LAPI.COM.MX,11 a 30 personas
LAPI INTERLOMAS,LAPI SA DE CV,Laboratorios médicos y de diagnóstico del sector privado,52786,México,Huixquilucan,2023-11,ISRAEL.CUAHUEY@GRUPOLAPI.COM.MX,5544492412,WWW.LAPI.COM.MX,11 a 30 personas
MEDICINA INTEGRAL GUADALUPE,MEDICINA INTEGRAL GUADALUPE ,Hospitales generales del sector privado,55400,México,Ecatepec de Morelos,2011-03,MEDICINA_INTEGRALGPE@YAHOO.COM.ES,5557782600,,11 a 30 personas
NAPANEE MONTESSORI,,Guarderías del sector privado,53100,México,Naucalpan de Ju�rez,2014-12,INFO@BABYMONTESSORI.MX,5553930551,WWW.BABYMONTESSORIIBEROAMERICANO.COM,11 a 30 personas
NEFROMEDICA,,Otros centros del sector privado para la atenci�n de pacientes que no requieren hospitalizaci�n,54020,México,Tlalnepantla de Baz,2014-12,CONTACTO@NEFROMEDICA.COM.MX,5553708331,,11 a 30 personas
NEUROTICOS ANONIMOS,NEUR�TICOS AN�NIMOS AC,Agrupaciones de autoayuda para alcoh�licos y personas con otras adicciones,55710,México,Coacalco de Berrioz�bal,2010-07,NAAC@NEUROTICOS-ANINIMOS.ORG.MX,5555123774,WWW.NEUROTICOS-ANONIMOS.ORG.MX,11 a 30 personas
NEUROTICOS ANONIMOS,NEUROTICOS ANONIMOS AC,Agrupaciones de autoayuda para alcoh�licos y personas con otras adicciones,50140,México,Toluca,2019-11,EDOMEXNAAC@GMAIL.COM,7222535190,,11 a 30 personas
NEUROTICOS ANONIMOS GRUPO SOLO POR HOY,NEUROTICOS ANONIMOS GRUPO SOLO POR HOY AC,Agrupaciones de autoayuda para alcoh�licos y personas con otras adicciones,55710,México,Coacalco de Berrioz�bal,2014-12,NAAREANORTE@HOTMAIL.COM,41508014,WWW.NEUROTICOS-ANONIMOS.ORG.MX,11 a 30 personas
NEUROTICOS ANONIMOS MOVIMIENTO BUENA VOLUNTAD 24 HORAS NAUCALPAN SATELITE,NEUROTICOS ANONIMOS MOVIMIENTO BUENA VOLUNTAD 24 HORAS NAUCALPAN SATELITE AC,Agrupaciones de autoayuda para alcoh�licos y personas con otras adicciones,54080,México,Tlalnepantla de Baz,2014-12,INFOGRAL@NEUROTICOSANONIMOSBV.ORG.MX,5553615348,WWW.NEUROTICOSANONIMOSBV.ORG.MX,11 a 30 personas
NEUROTICOS ANONIMOSGRUPO LUZ DE VIDA,,Agrupaciones de autoayuda para alcoh�licos y personas con otras adicciones,54740,México,Cuautitl�n Izcalli,2014-12,NAAC@NEUROTICOS-ANONIMOS.ORG.MX,5545585199,WWW.NEUROTICOS-ANONIMOS.ORG.MX,11 a 30 personas
NOOR CLINIC,NOOR CLINIC SA DE CV,Hospitales generales del sector privado,50297,México,Huixquilucan,2019-11,ADMISION@NOORCLINIC.MX,5583679695,WWW.NOORCLINIC.MX,31 a 50 personas
PERFECTDENTAL,,Consultorios dentales del sector privado,55720,México,Coacalco de Berrioz�bal,2019-11,CLINICA.PERFECTDENTAL@GMAIL.COM,5539068526,WWW.PERFECTDENTAL.COM.MX,11 a 30 personas
PERSONAS IDEAS ACCIONES,PERSONAS IDEAS ACCIONES AC,Servicios de orientaci�n y trabajo social para la ni�ez y la juventud prestados por el sector privado,56000,México,Tezoyuca,2019-11,PERSONASIDEASACCIONES@GMAIL.COM,5519509627,,11 a 30 personas
REINA MADRE CLINICAS DE LA MUJER TOLUCA,HOSPITALES FAMILIARES SAPI DE CV,Hospitales del sector privado de otras especialidades m�dicas,50120,México,Toluca,2016-10,jorge.bautista@reinamadre.mx,5555050075,WWW.REINAMADRE.MX,101 a 250 personas
REINA MADRE CUATITLAN IZCALLI,HOSPITALES FAMILIARES SAPI DE CV,Hospitales del sector privado de otras especialidades m�dicas,54700,México,Cuautitl�n Izcalli,2023-11,JORGE.BAUTISTA@REINAMADRE.MX,5555050075,WWW.REINAMADRE.MX,31 a 50 personas
